State Name,Branch Name,Village Name,Center Name,Customer Name,Out Standing Principal,Num Days Since Last Due,Bucket Name
S2,KIN,192,41,C566,1499.87,0,Current (0 Days)
S2,AUR,245,41,C567,3031.6,0,Current (0 Days)
S2,AMB,351,41,C568,499.05,0,Current (0 Days)
S2,AMB,225,82,C569,629.43,0,Current (0 Days)
S2,NAN,203,27,C570,1452.2,0,Current (0 Days)
S2,BAD,225,39,C571,1197.25,0,Current (0 Days)
S2,NAN,203,27,C572,568.33,0,Current (0 Days)
S2,AKA,212,35,C573,3984.24,0,Current (0 Days)
S2,AMB,228,91,C574,5036.22,0,Current (0 Days)
S2,PAI,328,64,C575,4721.71,0,Current (0 Days)
S2,PAI,245,11,C576,2414.4,0,Current (0 Days)
S2,SIL,223,42,C577,1575.9,0,Current (0 Days)
S2,AMB,226,10,C578,1227.91,0,Current (0 Days)
S2,AKA,211,36,C579,935.95,0,Current (0 Days)
S2,NIL,358,11,C580,4614.43,0,Current (0 Days)
S2,NIL,358,12,C581,3293.64,0,Current (0 Days)
S2,AHM,221,99,C582,740.27,0,Current (0 Days)
S2,AHM,221,99,C583,797.56,0,Current (0 Days)
S2,AMB,228,43,C584,9301.91,0,Current (0 Days)
S1,GAN,485,36,C585,3353.55,0,Current (0 Days)
S2,NAN,197,39,C586,11417.2,0,Current (0 Days)
S2,PAL,272,89,C587,996.1,0,Current (0 Days)
S2,AHM,353,54,C588,1424.03,0,Current (0 Days)
S2,BAD,227,16,C589,2265.38,0,Current (0 Days)
S2,BAD,226,20,C590,1722.6,0,Current (0 Days)
S2,PAI,244,51,C591,1792.02,0,Current (0 Days)
S2,PAI,328,35,C592,744.36,0,Current (0 Days)
S2,PAI,245,43,C593,1897.56,0,Current (0 Days)
S2,PAI,245,62,C594,457.92,0,Current (0 Days)
S2,PAI,228,38,C595,7266.47,0,Current (0 Days)
S2,DHU,159,97,C596,688.96,0,Current (0 Days)
S2,AUR,237,42,C597,1466.35,0,Current (0 Days)
S2,PAI,341,16,C598,11168.62,0,Current (0 Days)
S2,BAS,196,11,C599,1156.36,0,Current (0 Days)
S2,NAI,200,42,C600,11123.1,0,Current (0 Days)
S2,NAI,200,42,C601,6894.44,0,Current (0 Days)
S2,CHA,276,34,C602,923.27,0,Current (0 Days)
S2,AUR,238,10,C603,5801.43,0,Current (0 Days)
S2,HAD,195,21,C604,1506.28,0,Current (0 Days)
S2,HAD,195,18,C605,37.89,0,Current (0 Days)
S2,AUR,238,68,C606,3845.98,0,Current (0 Days)
S2,PAI,329,70,C607,11177.51,0,Current (0 Days)
S1,HOS,515,7-,C608,15199.78,0,Current (0 Days)
S1,HOS,515,7-,C609,19205.8,0,Current (0 Days)
S2,BAD,225,39,C610,6474.6,0,Current (0 Days)
S2,AUR,238,53,C611,3095.81,0,Current (0 Days)
S2,AUR,242,63,C612,358.49,0,Current (0 Days)
S2,AUR,242,63,C613,1161.32,0,Current (0 Days)
S2,PAI,244,61,C614,3794.78,0,Current (0 Days)
S2,BAD,227,41,C615,1105.26,0,Current (0 Days)
S2,AUR,736,93,C616,16659.56,0,Current (0 Days)
S1,SHI,553,41,C617,46.75,0,Current (0 Days)
S2,AUR,238,11,C618,1570.86,0,Current (0 Days)
S2,AMB,228,39,C619,3774.05,0,Current (0 Days)
S2,AHM,203,82,C620,19740.19,0,Current (0 Days)
S2,AUR,237,14,C621,2292.93,0,Current (0 Days)
S2,AUR,242,10,C622,4772.39,0,Current (0 Days)
S2,PAI,328,30,C623,1730.22,0,Current (0 Days)
S2,PAI,245,43,C624,1688.47,0,Current (0 Days)
S2,BAD,227,14,C625,1114.59,0,Current (0 Days)
S2,AUR,238,10,C626,6137.98,0,Current (0 Days)
S2,BAS,212,46,C627,387.35,0,Current (0 Days)
S2,NIL,357,11,C628,2638.74,0,Current (0 Days)
S2,AUR,242,34,C629,3915.76,0,Current (0 Days)
S2,AUR,238,79,C630,1455.59,0,Current (0 Days)
S2,PAI,329,44,C631,4790.12,0,Current (0 Days)
S2,AUR,238,71,C632,1338.12,0,Current (0 Days)
S2,SIL,235,16,C633,4147.39,0,Current (0 Days)
S2,PAL,273,38,C634,1868.08,0,Current (0 Days)
S2,CHA,272,44,C635,616.17,0,Current (0 Days)
S2,PAL,273,38,C636,1444.04,0,Current (0 Days)
S2,AKA,212,22,C637,245.37,0,Current (0 Days)
S2,PAI,328,20,C638,781.42,0,Current (0 Days)
S2,AHM,353,50,C639,448.86,0,Current (0 Days)
S2,SIL,235,39,C640,2053.68,0,Current (0 Days)
S2,BAD,737,38,C641,7547.77,0,Current (0 Days)
S2,NAN,197,34,C642,406,0,Current (0 Days)
S2,AKA,211,15,C643,1479.13,0,Current (0 Days)
S2,SIL,236,40,C644,3074.15,0,Current (0 Days)
S2,AMB,228,36,C645,4365.97,0,Current (0 Days)
S2,AHM,353,45,C646,134.12,0,Current (0 Days)
S2,BAS,196,40,C647,1948.16,0,Current (0 Days)
S2,BAS,213,18,C648,829.11,0,Current (0 Days)
S2,BAS,213,35,C649,69.42,0,Current (0 Days)
S2,AKA,212,35,C650,7062.94,0,Current (0 Days)
S2,NAI,200,42,C651,7542.79,0,Current (0 Days)
S2,AHM,354,76,C652,448.86,0,Current (0 Days)
S2,AKA,212,35,C653,9485.66,0,Current (0 Days)
S2,PAL,273,39,C654,1411.58,0,Current (0 Days)
S2,AMB,226,45,C655,6188.29,0,Current (0 Days)
S1,KUD,519,6-,C656,7914.66,0,Current (0 Days)
S2,AUR,238,80,C657,4285.12,0,Current (0 Days)
S2,NAN,202,84,C658,1971.17,0,Current (0 Days)
S2,NIL,358,65,C659,4134.96,0,Current (0 Days)
S2,AUR,238,83,C660,2650.62,0,Current (0 Days)
S2,NAN,197,77,C661,5743.35,0,Current (0 Days)
S2,NAN,197,15,C662,4083.91,0,Current (0 Days)
S2,HAD,195,22,C663,2519.87,0,Current (0 Days)
S2,NIL,356,18,C664,1746.87,0,Current (0 Days)
S2,BAS,214,13,C665,114.59,0,Current (0 Days)
S2,PAI,245,80,C666,116.54,0,Current (0 Days)
S2,PAL,273,38,C667,3816.87,0,Current (0 Days)
S2,SHA,277,81,C668,1014.91,0,Current (0 Days)
S2,BAS,196,11,C669,6649.67,0,Current (0 Days)
S2,AMB,349,42,C670,1007.12,0,Current (0 Days)
S2,NAN,197,12,C671,1890.03,0,Current (0 Days)
S2,NIL,358,22,C672,5710.68,0,Current (0 Days)
S2,LAT,351,42,C673,6748.94,0,Current (0 Days)
S2,HAD,180,35,C674,313.7,0,Current (0 Days)
S2,SIL,235,42,C675,5227.66,0,Current (0 Days)
S2,SIL,236,14,C676,1196.31,0,Current (0 Days)
S2,PAI,228,38,C677,2471.72,0,Current (0 Days)
S2,PAI,244,51,C678,3398.6,0,Current (0 Days)
S2,DHU,159,97,C679,688.96,0,Current (0 Days)
S2,NIL,357,13,C680,3218.22,0,Current (0 Days)
S2,HAD,180,10,C681,1929.62,0,Current (0 Days)
S2,NIL,357,75,C682,4727.95,0,Current (0 Days)
S2,NIL,737,14,C683,3299.52,0,Current (0 Days)
S2,NAN,197,53,C684,3967.34,0,Current (0 Days)
S2,BAS,736,39,C685,2799.83,0,Current (0 Days)
S2,SHI,101,16,C686,1827,0,Current (0 Days)
S2,AUR,238,15,C687,6692.62,0,Current (0 Days)
S2,BAD,225,36,C688,1812.34,0,Current (0 Days)
S2,AMB,227,12,C689,490.3,0,Current (0 Days)
S2,AMB,227,12,C690,937.81,0,Current (0 Days)
S2,NAN,197,24,C691,16230.89,0,Current (0 Days)
S2,BAS,213,43,C692,12619.45,0,Current (0 Days)
S2,PAI,328,39,C693,441.26,0,Current (0 Days)
S2,AUR,238,68,C694,3892.93,0,Current (0 Days)
S2,AHM,354,89,C695,1051.15,0,Current (0 Days)
S2,AUR,242,67,C696,7461.36,0,Current (0 Days)
S2,BAS,210,89,C697,5112.23,0,Current (0 Days)
S2,KIN,192,52,C698,1389.35,0,Current (0 Days)
S2,BAS,213,43,C699,835,0,Current (0 Days)
S2,BAS,213,24,C700,3124.6,0,Current (0 Days)
S2,NIL,736,92,C701,2235.99,0,Current (0 Days)
S2,AUR,244,99,C702,1852.51,0,Current (0 Days)
S2,BAS,213,10,C703,41.23,0,Current (0 Days)
S2,BAS,213,24,C704,4772.25,0,Current (0 Days)
S2,BAD,225,36,C705,1428.77,0,Current (0 Days)
S2,AUR,239,10,C706,2384.58,0,Current (0 Days)
S2,PAI,245,86,C707,1259.4,0,Current (0 Days)
S2,NAN,203,63,C708,1178.04,0,Current (0 Days)
S2,NIL,357,38,C709,4837.76,0,Current (0 Days)
S1,SIN,738,40,C710,17233.02,0,Current (0 Days)
S1,SIN,738,40,C711,17615.32,0,Current (0 Days)
S2,SHI,102,34,C712,471.26,0,Current (0 Days)
S2,NIL,737,14,C713,441.12,0,Current (0 Days)
S2,DHU,151,11,C714,4086.39,0,Current (0 Days)
S2,KIN,192,35,C715,4106.98,0,Current (0 Days)
S2,PAC,293,15,C716,1294.39,0,Current (0 Days)
S2,PAC,292,13,C717,1327.96,0,Current (0 Days)
S2,PAC,292,13,C718,3373.66,0,Current (0 Days)
S2,PAC,286,11,C719,2287.14,0,Current (0 Days)
S2,PAC,293,15,C720,2324.89,0,Current (0 Days)
S2,KIN,192,35,C721,4103.98,0,Current (0 Days)
S2,PAC,268,43,C722,1408.52,0,Current (0 Days)
S2,AMB,228,91,C723,2620.22,0,Current (0 Days)
S2,LAT,356,43,C724,1896.12,0,Current (0 Days)
S2,AMB,351,43,C725,3759.81,0,Current (0 Days)
S2,AUR,239,15,C726,1049.17,0,Current (0 Days)
S2,SHI,968,43,C727,4831.19,0,Current (0 Days)
S2,NIL,355,44,C728,7358.16,0,Current (0 Days)
S2,BAS,214,35,C729,2903.65,0,Current (0 Days)
S2,BAS,196,78,C730,1521.03,0,Current (0 Days)
S2,SIL,236,15,C731,3849.75,0,Current (0 Days)
S2,NIL,357,69,C732,2937.67,0,Current (0 Days)
S2,AUR,736,56,C733,2621.51,0,Current (0 Days)
S2,KIN,192,41,C734,1897.48,0,Current (0 Days)
S2,NIL,358,11,C735,3108.79,0,Current (0 Days)
S2,NIL,358,12,C736,3293.64,0,Current (0 Days)
S2,NIL,358,12,C737,1812.77,0,Current (0 Days)
S2,NAI,201,11,C738,7512.96,0,Current (0 Days)
S2,AHM,353,54,C739,924.76,0,Current (0 Days)
S2,AHM,354,64,C740,6939.65,0,Current (0 Days)
S2,LAT,351,43,C741,7684.62,0,Current (0 Days)
S2,KIN,192,58,C742,1617.19,0,Current (0 Days)
S2,AUR,238,71,C743,1754.74,0,Current (0 Days)
S2,AUR,242,93,C744,2749.76,0,Current (0 Days)
S2,PAI,328,30,C745,5118.25,0,Current (0 Days)
S2,AMB,349,14,C746,4775.2,0,Current (0 Days)
S2,BAD,226,18,C747,1499.73,0,Current (0 Days)
S2,NAN,203,29,C748,726.99,0,Current (0 Days)
S2,NAN,203,29,C749,413.61,0,Current (0 Days)
S2,PAI,245,15,C750,11501.83,0,Current (0 Days)
S2,AKA,212,23,C751,2781.43,0,Current (0 Days)
S2,SHA,737,35,C752,4749.98,0,Current (0 Days)
S2,NAN,203,29,C753,108.79,0,Current (0 Days)
S2,NAN,197,34,C754,733.43,0,Current (0 Days)
S2,HAD,179,91,C755,6932.25,0,Current (0 Days)
S2,AUR,238,80,C756,4317.62,0,Current (0 Days)
S2,PAI,328,84,C757,2274.11,0,Current (0 Days)
S2,AKA,211,36,C758,4246.39,0,Current (0 Days)
S2,PAI,244,53,C759,4250.18,0,Current (0 Days)
S2,BAD,225,39,C760,1349.65,0,Current (0 Days)
S2,PAI,328,84,C761,4317.91,0,Current (0 Days)
S2,PAI,329,70,C762,8767.11,0,Current (0 Days)
S2,PAL,272,41,C763,2799.52,0,Current (0 Days)
S2,PAI,245,62,C764,854.93,0,Current (0 Days)
S2,PAC,234,21,C765,132.53,0,Current (0 Days)
S2,AUR,242,63,C766,366.81,0,Current (0 Days)
S2,PAI,329,44,C767,5662.08,0,Current (0 Days)
S2,LAT,355,39,C768,3149.13,0,Current (0 Days)
S2,HAD,194,31,C769,928.61,0,Current (0 Days)
S2,PAL,273,38,C770,1868.08,0,Current (0 Days)
S2,AUR,238,16,C771,2511.29,0,Current (0 Days)
S2,BAD,227,41,C772,1587.77,0,Current (0 Days)
S2,SIL,236,41,C773,187.32,0,Current (0 Days)
S2,AUR,239,13,C774,1612.65,0,Current (0 Days)
S1,SHI,553,41,C775,46.75,0,Current (0 Days)
S2,NAI,201,11,C776,4401.24,0,Current (0 Days)
S2,AUR,242,12,C777,7122.21,0,Current (0 Days)
S2,AKA,212,35,C778,2794.34,0,Current (0 Days)
S2,PAC,286,12,C779,1908.14,0,Current (0 Days)
S2,PAI,245,86,C780,2752.91,0,Current (0 Days)
S2,AMB,228,10,C781,361.29,0,Current (0 Days)
S2,SHI,103,76,C782,4565.66,0,Current (0 Days)
S2,AMB,228,10,C783,364.49,0,Current (0 Days)
S2,AUR,237,12,C784,3156.71,0,Current (0 Days)
S2,PAL,272,47,C785,6666.36,0,Current (0 Days)
S2,BAS,196,69,C786,4723.94,0,Current (0 Days)
S2,BAS,196,69,C787,15978.34,0,Current (0 Days)
S2,NAN,202,60,C788,3264.96,0,Current (0 Days)
S2,AMB,226,45,C789,8615.19,0,Current (0 Days)
S2,KIN,192,29,C790,98.15,0,Current (0 Days)
S2,AMB,225,30,C791,4637.13,0,Current (0 Days)
S2,AMB,228,57,C792,121.32,0,Current (0 Days)
S2,AMB,226,45,C793,6845.08,0,Current (0 Days)
S2,KIN,192,52,C794,764.69,0,Current (0 Days)
S2,AUR,238,71,C795,4856.83,0,Current (0 Days)
S2,PAL,272,47,C796,4966.25,0,Current (0 Days)
S2,NIL,358,22,C797,2480.55,0,Current (0 Days)
S2,AMB,227,10,C798,1098.11,0,Current (0 Days)
S2,AMB,227,10,C799,969.15,0,Current (0 Days)
S2,CHA,274,41,C800,1365.89,0,Current (0 Days)
S2,AUR,239,13,C801,2573.48,0,Current (0 Days)
S2,NIL,357,15,C802,155.3,0,Current (0 Days)
S2,NIL,358,83,C803,1930.45,0,Current (0 Days)
S2,NIL,358,83,C804,1533.45,0,Current (0 Days)
S2,NAN,197,11,C805,6575.44,0,Current (0 Days)
S2,NAN,197,10,C806,6575.44,0,Current (0 Days)
S2,AHM,353,54,C807,2285.43,0,Current (0 Days)
S2,BAD,227,11,C808,805.9,0,Current (0 Days)
S2,NIL,358,69,C809,1607.22,0,Current (0 Days)
S2,BAD,227,35,C810,8761.68,0,Current (0 Days)
S2,AUR,242,60,C811,7721.24,0,Current (0 Days)
S2,AUR,736,78,C812,1487.23,0,Current (0 Days)
S2,AUR,242,14,C813,6825.63,0,Current (0 Days)
S2,AMB,228,43,C814,319.01,0,Current (0 Days)
S2,BAS,213,43,C815,8133.28,0,Current (0 Days)
S2,NIL,357,10,C816,4740.69,0,Current (0 Days)
S2,AUR,244,99,C817,1505.02,0,Current (0 Days)
S2,AHM,353,54,C818,1300.48,0,Current (0 Days)
S2,PAC,234,21,C819,132.53,0,Current (0 Days)
S2,KIN,192,44,C820,7197.63,0,Current (0 Days)
S2,SIL,235,16,C821,6239.26,0,Current (0 Days)
S2,AKA,212,33,C822,118.27,0,Current (0 Days)
S2,AUR,237,67,C823,5196.51,0,Current (0 Days)
S2,AUR,237,67,C824,4388.45,0,Current (0 Days)
S2,AKA,212,36,C825,604.15,0,Current (0 Days)
S2,AKA,212,38,C826,450.9,0,Current (0 Days)
S2,AHM,354,30,C827,2005.42,0,Current (0 Days)
S2,AUR,238,68,C828,5479.79,0,Current (0 Days)
S2,HAD,194,38,C829,207.57,0,Current (0 Days)
S2,BAD,227,16,C830,1423.24,0,Current (0 Days)
S2,BAD,737,33,C831,1411.72,0,Current (0 Days)
S2,AKA,212,18,C832,94.87,0,Current (0 Days)
S2,PAI,245,81,C833,384.25,0,Current (0 Days)
S2,AKA,212,36,C834,1733.55,0,Current (0 Days)
S2,AKA,212,17,C835,1039.43,0,Current (0 Days)
S2,DHU,157,34,C836,3023.07,0,Current (0 Days)
S2,KIN,192,44,C837,1232.31,0,Current (0 Days)
S2,SIL,235,41,C838,3553.69,0,Current (0 Days)
S2,PAI,737,39,C839,11679.7,0,Current (0 Days)
S2,SHA,277,81,C840,1866.65,0,Current (0 Days)
S2,CHA,275,38,C841,4434.55,0,Current (0 Days)
S2,KIN,193,40,C842,50.51,0,Current (0 Days)
S2,AKA,212,15,C843,2332.13,0,Current (0 Days)
S2,AKA,211,12,C844,960.42,0,Current (0 Days)
S2,KIN,192,44,C845,2251.87,0,Current (0 Days)
S2,NAN,202,84,C846,2282.3,0,Current (0 Days)
S2,NIL,358,69,C847,1201.52,0,Current (0 Days)
S2,BAS,213,33,C848,1361.05,0,Current (0 Days)
S2,AKA,212,33,C849,296.33,0,Current (0 Days)
S2,PAC,268,10,C850,572.63,0,Current (0 Days)
S2,BAD,225,35,C851,2532.39,0,Current (0 Days)
S2,AUR,237,67,C852,2616.09,0,Current (0 Days)
S2,AKA,212,14,C853,1888.17,0,Current (0 Days)
S2,PAI,228,70,C854,909.85,0,Current (0 Days)
S2,SHI,101,16,C855,10113.45,0,Current (0 Days)
S2,NAN,196,65,C856,3287.44,0,Current (0 Days)
S2,HAD,194,16,C857,16025.65,0,Current (0 Days)
S2,AKA,212,15,C858,12905.61,0,Current (0 Days)
S2,AHM,354,89,C859,2978.14,0,Current (0 Days)
S2,AKA,211,41,C860,930.12,0,Current (0 Days)
S2,NAN,222,77,C861,128.64,0,Current (0 Days)
S2,AUR,237,67,C862,6452.94,0,Current (0 Days)
S2,AUR,238,68,C863,1709.74,0,Current (0 Days)
S2,AUR,242,37,C864,5907.17,0,Current (0 Days)
S2,AMB,349,42,C865,1266.07,0,Current (0 Days)
S2,AMB,349,42,C866,300.49,0,Current (0 Days)
S2,PAI,245,80,C867,783.45,0,Current (0 Days)
S2,PAI,328,84,C868,1306.45,0,Current (0 Days)
S2,PAI,328,84,C869,5013.66,0,Current (0 Days)
S2,HAD,194,61,C870,3454.48,0,Current (0 Days)
S2,SIL,235,12,C871,254.22,0,Current (0 Days)
S2,AMB,227,10,C872,1080.05,0,Current (0 Days)
S2,AMB,227,10,C873,1515.93,0,Current (0 Days)
S2,BAD,227,16,C874,9544.09,0,Current (0 Days)
S2,AMB,228,17,C875,2890.32,0,Current (0 Days)
S2,AMB,228,17,C876,1762.33,0,Current (0 Days)
S2,AUR,238,43,C877,5592.54,0,Current (0 Days)
S2,DHU,147,13,C878,884.63,0,Current (0 Days)
S2,PAI,342,40,C879,5065.68,0,Current (0 Days)
S2,AUR,242,60,C880,6525.81,0,Current (0 Days)
S2,SIL,236,12,C881,1316.04,0,Current (0 Days)
S2,BAD,237,15,C882,1334.57,0,Current (0 Days)
S2,NAN,197,10,C883,7936.93,0,Current (0 Days)
S2,BAD,225,43,C884,1334.57,0,Current (0 Days)
S2,AKA,212,18,C885,1411.72,0,Current (0 Days)
S2,AUR,244,99,C886,2549.26,0,Current (0 Days)
S2,AMB,225,40,C887,605.4,0,Current (0 Days)
S2,AHM,359,49,C888,4808.94,0,Current (0 Days)
S2,DHU,147,13,C889,1317.81,0,Current (0 Days)
S2,NAN,197,19,C890,2616.55,0,Current (0 Days)
S2,LAT,356,43,C891,1244.49,0,Current (0 Days)
S2,AUR,242,14,C892,5264.46,0,Current (0 Days)
S2,NIL,358,23,C893,4401.8,0,Current (0 Days)
S2,BAS,213,11,C894,1390.43,0,Current (0 Days)
S2,KIN,191,40,C895,2551.77,0,Current (0 Days)
S2,SIL,236,38,C896,7213.17,0,Current (0 Days)
S2,SIL,237,36,C897,5416.46,0,Current (0 Days)
S2,SHA,279,37,C898,2298.14,0,Current (0 Days)
S2,AUR,238,11,C899,5533.21,0,Current (0 Days)
S2,AKA,212,12,C900,932.47,0,Current (0 Days)
S2,HAD,194,11,C901,1039.87,0,Current (0 Days)
S2,AUR,239,17,C902,8401.03,0,Current (0 Days)
S2,PAL,272,36,C903,14825.18,0,Current (0 Days)
S2,DHU,155,44,C904,1100.14,0,Current (0 Days)
S2,AKA,212,18,C905,2365.67,0,Current (0 Days)
S2,AUR,242,34,C906,3426.02,0,Current (0 Days)
S2,HAD,180,43,C907,841.92,0,Current (0 Days)
S2,AUR,242,67,C908,7461.36,0,Current (0 Days)
S1,SHI,552,43,C909,9169.23,0,Current (0 Days)
S2,NIL,357,40,C910,1945.97,0,Current (0 Days)
S2,AUR,239,13,C911,4289.68,0,Current (0 Days)
S2,AUR,239,13,C912,4829.76,0,Current (0 Days)
S2,AUR,239,13,C913,4289.68,0,Current (0 Days)
S2,PAL,272,47,C914,5449.55,0,Current (0 Days)
S2,PAI,328,35,C915,407.17,0,Current (0 Days)
S2,NAN,197,70,C916,232.17,0,Current (0 Days)
S2,BAD,237,15,C917,1766.69,0,Current (0 Days)
S2,SHI,976,41,C918,8482.71,0,Current (0 Days)
S2,PAC,287,44,C919,3740.94,0,Current (0 Days)
S2,KIN,192,87,C920,2453.13,0,Current (0 Days)
S2,NIL,358,10,C921,1048.74,0,Current (0 Days)
S2,AUR,736,56,C922,525.76,0,Current (0 Days)
S2,NAN,196,89,C923,943.93,0,Current (0 Days)
S2,AKA,212,14,C924,1536.94,0,Current (0 Days)
S2,AKA,211,15,C925,2276.81,0,Current (0 Days)
S2,NAN,197,44,C926,2884.9,0,Current (0 Days)
S2,NAN,197,44,C927,3533.27,0,Current (0 Days)
S2,AKA,211,15,C928,4519.69,0,Current (0 Days)
S2,PAL,272,70,C929,2755.42,0,Current (0 Days)
S2,AMB,228,50,C930,7748.4,0,Current (0 Days)
S2,SHI,107,86,C931,16470.41,0,Current (0 Days)
S2,AHM,353,70,C932,155.94,0,Current (0 Days)
S2,AMB,227,38,C933,7430.1,0,Current (0 Days)
S2,AUR,237,71,C934,3630.44,0,Current (0 Days)
S2,NIL,358,74,C935,20.9,0,Current (0 Days)
S2,BAS,213,49,C936,7071.68,0,Current (0 Days)
S2,AMB,229,71,C937,6825.85,0,Current (0 Days)
S2,AMB,228,57,C938,456.85,0,Current (0 Days)
S2,NAN,203,27,C939,539.48,0,Current (0 Days)
S2,NAI,200,17,C940,774.71,0,Current (0 Days)
S2,NAI,200,17,C941,1229.82,0,Current (0 Days)
S2,KIN,193,51,C942,1523.91,0,Current (0 Days)
S2,BAD,225,39,C943,6153.34,0,Current (0 Days)
S2,NIL,358,65,C944,3736.8,0,Current (0 Days)
S2,PAC,234,21,C945,132.53,0,Current (0 Days)
S2,AUR,238,79,C946,1455.59,0,Current (0 Days)
S2,AUR,239,17,C947,9064.2,0,Current (0 Days)
S2,NAN,196,38,C948,551.46,0,Current (0 Days)
S2,AKA,212,39,C949,4992.75,0,Current (0 Days)
S2,NAN,203,27,C950,539.48,0,Current (0 Days)
S2,SHA,276,37,C951,1090.89,0,Current (0 Days)
S2,PAL,272,89,C952,3477.2,0,Current (0 Days)
S2,AUR,237,13,C953,1625.52,0,Current (0 Days)
S2,AUR,242,61,C954,472.18,0,Current (0 Days)
S2,NAN,197,10,C955,6575.44,0,Current (0 Days)
S1,HOS,486,28,C956,3367.36,0,Current (0 Days)
S2,HAD,195,40,C957,2103.3,0,Current (0 Days)
S2,SIL,235,40,C958,1223.25,0,Current (0 Days)
S2,PAI,245,86,C959,1670.62,0,Current (0 Days)
S2,NAN,196,19,C960,1535.04,0,Current (0 Days)
S1,KUD,519,6-,C961,7914.66,0,Current (0 Days)
S2,CHA,274,41,C962,958.8,0,Current (0 Days)
S2,PAC,286,42,C963,2221.06,0,Current (0 Days)
S2,PAC,269,42,C964,1624.19,0,Current (0 Days)
S2,AKA,212,36,C965,2473.17,0,Current (0 Days)
S2,NIL,357,69,C966,401.67,0,Current (0 Days)
S2,NAI,201,11,C967,3352.87,0,Current (0 Days)
S2,AMB,229,71,C968,2280.92,0,Current (0 Days)
S2,AHM,353,45,C969,797.56,0,Current (0 Days)
S2,KIN,192,63,C970,2961.15,0,Current (0 Days)
S2,KIN,192,57,C971,526.6,0,Current (0 Days)
S2,PAI,328,84,C972,5027.99,0,Current (0 Days)
S2,PAI,341,16,C973,10145.56,0,Current (0 Days)
S2,SHA,277,81,C974,1012.52,0,Current (0 Days)
S2,AMB,226,45,C975,5036.91,0,Current (0 Days)
S2,AMB,349,42,C976,2751.32,0,Current (0 Days)
S2,AUR,238,10,C977,10165.01,0,Current (0 Days)
S2,AUR,238,10,C978,6563.63,0,Current (0 Days)
S2,AHM,354,76,C979,448.86,0,Current (0 Days)
S2,KIN,192,81,C980,1502.56,0,Current (0 Days)
S2,NIL,357,71,C981,8008.89,0,Current (0 Days)
S2,AUR,237,71,C982,4155.72,0,Current (0 Days)
S2,PAC,737,35,C983,4686.95,0,Current (0 Days)
S2,BAS,196,11,C984,7405,0,Current (0 Days)
S2,HAD,194,38,C985,27.52,0,Current (0 Days)
S2,AUR,244,99,C986,2549.26,0,Current (0 Days)
S2,PAL,272,14,C987,16940.41,0,Current (0 Days)
S2,AUR,238,16,C988,1625.52,0,Current (0 Days)
S2,AUR,238,83,C989,6324.88,0,Current (0 Days)
S1,BAL,517,39,C990,2208.84,0,Current (0 Days)
S2,BAS,213,11,C991,1390.43,0,Current (0 Days)
S2,BAS,213,11,C992,2678.7,0,Current (0 Days)
S2,PAL,273,38,C993,1868.08,0,Current (0 Days)
S2,PAI,341,37,C994,325.62,0,Current (0 Days)
S2,BAS,212,46,C995,390.96,0,Current (0 Days)
S2,KIN,192,37,C996,2783.84,0,Current (0 Days)
S2,SHI,107,73,C997,4257.89,0,Current (0 Days)
S2,PAL,272,42,C998,1674.78,0,Current (0 Days)
S2,BAS,213,56,C999,715.78,0,Current (0 Days)
S2,AMB,347,12,C1000,5685.96,0,Current (0 Days)
S2,AMB,347,12,C1001,5679.07,0,Current (0 Days)
S2,LAT,352,43,C1002,3174.18,0,Current (0 Days)
S2,AUR,242,13,C1003,3377.33,0,Current (0 Days)
S2,AMB,227,43,C1004,602.78,0,Current (0 Days)
S2,BAS,213,11,C1005,1390.43,0,Current (0 Days)
S2,HAD,194,16,C1006,15986.16,0,Current (0 Days)
S2,HAD,195,22,C1007,784.92,0,Current (0 Days)
S2,SHI,102,86,C1008,2957.52,0,Current (0 Days)
S2,AMB,228,36,C1009,1355.76,0,Current (0 Days)
S2,AMB,228,36,C1010,2607.53,0,Current (0 Days)
S2,HAD,195,46,C1011,10577.87,0,Current (0 Days)
S2,AMB,227,12,C1012,1164.5,0,Current (0 Days)
S2,NIL,358,92,C1013,3466.57,0,Current (0 Days)
S2,SIL,235,41,C1014,5781.7,0,Current (0 Days)
S2,PAI,245,37,C1015,8901.93,0,Current (0 Days)
S2,PAI,328,35,C1016,398.77,0,Current (0 Days)
S2,HAD,195,40,C1017,1666.57,0,Current (0 Days)
S2,SIL,223,38,C1018,2594.22,0,Current (0 Days)
S2,DHU,157,34,C1019,4036.18,0,Current (0 Days)
S2,CHA,272,42,C1020,304.98,0,Current (0 Days)
S2,AMB,228,20,C1021,478.36,0,Current (0 Days)
S2,AMB,228,50,C1022,4104.71,0,Current (0 Days)
S2,PAI,328,11,C1023,4516.39,0,Current (0 Days)
S2,PAI,341,15,C1024,4279.85,0,Current (0 Days)
S2,LAT,352,43,C1025,2428.71,0,Current (0 Days)
S2,AUR,238,10,C1026,8083.26,0,Current (0 Days)
S2,AUR,239,13,C1027,3870.83,0,Current (0 Days)
S2,HAD,194,75,C1028,11649.86,0,Current (0 Days)
S2,PAC,230,22,C1029,3239.18,0,Current (0 Days)
S2,KIN,192,44,C1030,3883.96,0,Current (0 Days)
S2,PAI,245,43,C1031,2903.73,0,Current (0 Days)
S2,BAS,214,78,C1032,4788.41,0,Current (0 Days)
